,Tweets,label
161,"Clearly, the claim of ""arrest"" was just a sham, while the real intention was to kidnap and kill. After tear gas and water cannons, they have now resorted to direct firing. I also provided a surety bond yesterday evening, but the DIG refused to accept it. There is no ambiguity left in their malicious and impure intentions.",political
162,"The doors of Tehreek-e-Insaaf for the future of Pakistan are open to all democratic forces to join our struggle for justice, rule of law and freedom from external slavery, which is the goal of our true freedom.",political
163,"across the world, when has Pakistan shown aggression esp post-nuclearisation? Equally imp,thisBiden statement shows total failure of Imported govt's foreign policy & its claims of ""reset of relations with US""? Is this the ""reset""?This govt has broken all records for incompetence",political
164,"Tomorrow evening we will offer thanks to Allah & celebrate with all the people of Pakistan who have stood by us in our campaign for Haqeeqi Azadi, coming out in massive numbers to show support. ",political
165,"The accident that happened to the military helicopter at Harnai near Khost in Balochistan, which resulted in the martyrdom of 6 soldiers, is tragic. All my prayers and sympathies are with the families of these brave soldiers.",political
166,"76 cases against me, the number of which is increasing rapidly, include cases of terrorism, blasphemy + sedition. In the sedition case, no officer's name has been revealed, nor has the identity of any organization been revealed. When a group devoid of intelligence, morals + values ​​imposes a criminal on a nation, then the same type of tactics can be seen.",political
167,"All our workers that have been jailed by this govt of criminals, today we will not only approach the courts but also int human right organisations. We will ask all PTI chapters abroad to approach their local elected reps & politicians to inform them of the fascism going on in Pak",political
168,"Shehbaz Gul is deeply concerned about being sent to police remand again. After being abducted, he was transferred to an unknown place and then brought to the police station as a result of the torture, his mental condition and physical health are very disturbed. This is also part of the conspiracy to target me and Tehreek-e-Insaaf.",political
169,"They are using in-custody torture and kidnapping etc. purely for political revenge. They believe that they cannot win elections at any level, so they want to crush us with the cruel use of state power.",political
170,I can say with certainty after my interaction with our nation & their response to my call for Haqeeqi Azadi that ppl of Pak  have had enough & will not allow these mafias to continue their loot & plunder. We are not far from Sri Lanka moment when our public pours out into streets,political
