,Unnamed: 0,Tweets
158,158,"I invite all Pakistanis, especially our youth, to join us in our true independence rally and celebration of 75 years of Pakistan in Lahore on the night of August 13.
 #true_freedom_meeting"
159,159,Happy Holi to my Hindu community.
160,160,"Dedicating this too to shaheed Ali Bilal, our Zille Shah, as we pay tribute to him today and protest against his brutal custodial murder by this cabal of crooks & the psycopath who oversees custodial torture & assassination."
161,161,"Clearly, the claim of ""arrest"" was just a sham, while the real intention was to kidnap and kill. After tear gas and water cannons, they have now resorted to direct firing. I also provided a surety bond yesterday evening, but the DIG refused to accept it. There is no ambiguity left in their malicious and impure intentions."
162,162,"The doors of Tehreek-e-Insaaf for the future of Pakistan are open to all democratic forces to join our struggle for justice, rule of law and freedom from external slavery, which is the goal of our true freedom."
163,163,"across the world, when has Pakistan shown aggression esp post-nuclearisation? Equally imp,this
Biden statement shows total failure of Imported govt's foreign policy & its claims of ""reset of relations with US""? Is this the ""reset""?This govt has broken all records for incompetence"
164,164,"Tomorrow evening we will offer thanks to Allah & celebrate with all the people of Pakistan who have stood by us in our campaign for Haqeeqi Azadi, coming out in massive numbers to show support. #ShukrAllahShukriyaAwam"
165,165,"The accident that happened to the military helicopter at Harnai near Khost in Balochistan, which resulted in the martyrdom of 6 soldiers, is tragic. All my prayers and sympathies are with the families of these brave soldiers."
166,166,"76 cases against me, the number of which is increasing rapidly, include cases of terrorism, blasphemy + sedition. In the sedition case, no officer's name has been revealed, nor has the identity of any organization been revealed. When a group devoid of intelligence, morals + values ​​imposes a criminal on a nation, then the same type of tactics can be seen."
167,167,"All our workers that have been jailed by this govt of criminals, today we will not only approach the courts but also int human right organisations. We will ask all PTI chapters abroad to approach their local elected reps & politicians to inform them of the fascism going on in Pak"
168,168,"Shehbaz Gul is deeply concerned about being sent to police remand again. After being abducted, he was transferred to an unknown place and then brought to the police station as a result of the torture, his mental condition and physical health are very disturbed. This is also part of the conspiracy to target me and Tehreek-e-Insaaf."
169,169,"They are using in-custody torture and kidnapping etc. purely for political revenge. They believe that they cannot win elections at any level, so they want to crush us with the cruel use of state power."
170,170,I can say with certainty after my interaction with our nation & their response to my call for Haqeeqi Azadi that ppl of Pak  have had enough & will not allow these mafias to continue their loot & plunder. We are not far from Sri Lanka moment when our public pours out into streets
171,171,As results coming in PTI is winning in atleast 15 seats. But it is very important for all our people on duty in all polling stations not to leave their posts till official results have been obtained from the Returning Officers.
172,172,Rains have once again exposed 14 years corrupt rule of Zardari & family in Sindh. This is a classic example of how Corruption ruins Governance. Money given to Karachi ended up in Fake Accounts and invested in Dubai properties. This nexus of evil must be brought to an end.
173,173,"But all this is inciting the people against the government and pushing the affairs towards Tawaif-ul-Maluki in a dangerous way.
#PakistanUnderFascism"
174,174,This is the Revolution I was talking about. 3rd day of our Haqeeqi Azadi March and people keep joining our March in huge numbers as we move forward.
